Date,Open,High,Low,Close,Adj Close,Volume,SP_open,SP_high,SP_low,SP_close,SP_Ajclose,SP_volume,DJ_close,DJ_open,DJ_high,DJ_low,DJ_Ajclose,DJ_volume,EG_open,EG_high,EG_low,EG_close,EG_Ajclose,EG_volume,EU_Price,EU_open,EU_high,EU_low,EU_Trend,OF_Price,OF_Open,OF_High,OF_Low,OF_Volume,OF_Trend,OS_Price,OS_Open,OS_High,OS_Low,OS_Trend,SF_Price,SF_Open,SF_High,SF_Low,SF_Volume,SF_Trend,USB_Price,USB_Open,USB_High,USB_Low,USB_Trend,PLT_Price,PLT_Open,PLT_High,PLT_Low,PLT_Trend,PLD_Price,PLD_Open,PLD_High,PLD_Low,PLD_Trend,RHO_PRICE,USDI_Price,USDI_Open,USDI_High,USDI_Low,USDI_Volume,USDI_Trend,GDX_Open,GDX_High,GDX_Low,GDX_Close,GDX_Adj Close,GDX_Volume,USO_Open,USO_High,USO_Low,USO_Close,USO_Adj Close,USO_Volume
25-02-2016,26.3,26.47333333,26.23333333,26.40666667,26.40666667,1308200,7029.85,7034.2,6961.4,6970.6,6970.6,291930000,22976,23105.16,23142.96,22948.1,22976,16370000,71.3,72.4,69.35,69.6,69.6,13220000,75.806,75.339,76.057,75.245,1,35.29,34.39,35.74,33.29,210570,1,33.07,32.19,33.49,31.07,1,15.17,15.24,15.33,15.03,68980,1,7.861,7.861,7.861,7.861,1,927.4,937.45,947.25,919.05,1,6214,6385,6395,6170,0,5540,68.768,68.431,68.909,68.384,21410,1,9.23,9.39,8.7,8.74,8.74,26930,28.75,29.1,27.15,28.95,28.95,289640
24-02-2016,26.33333333,26.36333333,26.21333333,26.27333333,26.27333333,1259133.333,7075,7090.8,7009.75,7018.7,7018.7,205900000,23088.93,23332.94,23338.89,23057.45,23088.93,14360000,71,72.65,70.5,70.9,70.9,12670000,75.3635,75.523,75.6975,75.113,0,34.41,32.98,34.67,32.37,344000,0,32.15,31.28,32.4,30.56,0,15.297,15.3,15.595,15.185,83780,1,7.832,7.832,7.832,7.832,0,937.75,945.15,957.4,934.8,1,6333,6288,6372,6240,1,5650,68.431,68.561,68.66,68.386,31230,0,9.22,9.38,8.9,9.03,9.03,29080,29.55,29.55,28.5,28.8,28.8,127830
23-02-2016,26.11333333,26.28333333,26.09333333,26.22666667,26.22666667,1081500,7240.3,7241.7,7090.7,7109.55,7109.55,200400000,23410.18,23850.41,23851.51,23361.94,23410.18,17230000,73.95,75.75,72.15,73.05,73.05,20700000,75.558,75.553,75.917,75.253,1,33.27,34.54,35.11,32.9,348080,0,31.87,33.34,33.53,31.22,0,15.24,15.19,15.32,15.17,59960,0,7.822,7.822,7.822,7.822,0,945.2,930.25,946.7,926.4,1,6288,6495,6510,6259,0,5670,68.561,68.553,68.69,68.46,16060,1,10,10,9.26,9.31,9.31,47000,29.55,30.2,29.15,29.65,29.65,183430
22-02-2016,26.17,26.21,25.90333333,25.96333333,25.96333333,842566.6667,7208.85,7252.4,7200.7,7234.55,7234.55,159160000,23788.79,23783.47,23855.04,23674.86,23788.79,9850000,74.6,75.35,72.65,74.1,74.1,12620000,75.5885,76.368,76.4515,75.414,1,34.69,33.25,34.97,32.85,233330,1,31.48,29.72,32.05,29.48,0,15.184,15.365,15.37,14.945,67440,0,7.773,7.773,7.773,7.773,0,930.2,940.15,940.15,920.7,0,6434,6610,6641,6405,1,5780,68.533,68.69,68.725,68.505,29460,0,9.72,9.95,9.58,9.86,9.86,43520,32.05,32.5,29.65,29.95,29.95,201910
21-02-2016,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,76.321,76.321,76.321,76.321,1,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,941.6,942.25,942.25,940.05,1,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,11610,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
19-02-2016,26.15333333,26.33,26.07,26.17666667,26.17666667,1888166.667,7170.55,7226.85,7145.95,7210.75,7210.75,198210000,23709.15,23640.32,23774.48,23508.36,23709.15,11970000,74,75.6,73,74.65,74.65,15570000,76.3215,76.104,76.4365,75.827,1,33.01,33.88,34.46,32.68,287090,0,29.64,30.6,30.73,29.05,0,15.373,15.42,15.495,15.29,50790,1,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,940.45,947.95,951.55,940.3,0,6639,6944,6944,6639,1,5710,68.545,68.531,68.686,68.521,18970,1,9.74,9.85,9.44,9.64,9.64,60630,31.85,32.2,31,31.75,31.75,76680
18-02-2016,25.9,26.02333333,25.66666667,25.92333333,25.92333333,1373633.333,7177.4,7215.1,7127.85,7191.75,7191.75,254330000,23649.22,23536.47,23735.35,23448.21,23649.22,16190000,75.55,77.7,72.6,75.85,75.85,31890000,76.1295,76.011,76.4245,75.82,0,34.28,34.91,35.73,33.79,324100,1,30.77,31.35,31.98,30.27,1,15.432,15.315,15.57,15.225,62250,1,7.738,7.738,7.738,7.738,0,948.2,944.6,949.5,936.15,1,6915,6871,7054,6864,1,5690,68.542,68.322,68.6,68.316,12260,0,10,10.2,9.72,9.88,9.88,77870,31.3,32,30.7,31.55,31.55,104530
17-02-2016,25.97,26.11333333,25.76,25.91333333,25.91333333,1069200,7058.85,7123.7,6960.65,7108.45,7108.45,268020000,23381.87,23237.23,23434.91,22920.84,23381.87,17060000,71,74.95,66.8,74.4,74.4,28890000,76.036,76.275,76.749,75.951,0,34.5,32.54,34.99,31.82,355920,1,30.66,29.14,31.49,28.73,0,15.377,15.275,15.415,15.19,60010,0,7.786,7.786,7.786,7.786,1,944.3,935.9,952.2,930.75,0,6953,6812,6986,6788,1,5740,68.329,68.482,68.69,68.314,13960,0,9.7,9.9,9.42,9.73,9.73,82890,31.3,32.25,30.3,31.35,31.35,79440
16-02-2016,25.76333333,26.07333333,25.6,25.99666667,25.99666667,859200,7201.25,7204.65,7037.7,7048.25,7048.25,261610000,23191.97,23688.61,23692.08,23164.54,23191.97,22890000,77,77,70.8,71.35,71.35,27390000,76.307,75.969,76.6,75.93,1,32.18,34.51,35.55,31.92,398490,0,29.04,29.08,31.53,28.7,0,15.345,15.455,15.455,15.26,430,0,7.78,7.78,7.78,7.78,0,935.8,937.05,942.05,928.1,0,6738,6705,6820,6611,0,5700,68.474,68.14,68.512,68.061,22810,1,10.4,10.6,9.24,9.58,9.58,86030,32,33.1,31,31.95,31.95,207630
15-02-2016,26.27333333,26.29666667,25.85666667,25.92,25.92,1448300,7057.35,7182.8,7056.8,7162.95,7162.95,365220000,23554.12,23223.43,23622.64,23197.67,23554.12,21010000,66.2,75.8,66.2,75,75,36830000,76.0005,76.628,76.7355,75.845,0,33.39,32.77,34.09,32.67,160510,1,30.6,29.08,30.69,28.97,1,15.334,15.705,15.74,15.155,87040,0,7.754,7.754,7.754,7.754,0,937.8,953.65,955,933.9,1,6692,6800,6880,6618,0,5670,68.131,68.119,68.27,68.01,11290,0,9.98,10.72,9.6,10.02,10.02,202930,29.55,32,29.55,31.55,31.55,136030
14-02-2016,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,76.9189,76.9189,76.9189,76.9189,1,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,29.08,29.06,29.18,28.97,0,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.723,7.723,7.723,7.723,0,953.8,955.15,957.4,953.25,1,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,24230,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
12-02-2016,26.4,26.5,25.84,26.36,26.36,3144033.333,7023.65,7034.8,6869,6980.95,6980.95,344210000,22986.12,23060.39,23161.15,22600.39,22986.12,25940000,63.3,64.75,58.15,63.25,63.25,28900000,76.7045,77.532,77.6085,76.405,0,33.36,31.31,33.44,30.85,394480,0,29.44,27.3,29.66,26.95,1,15.79,15.805,15.845,15.65,53860,1,7.723,7.723,7.723,7.723,0,958.15,956.7,961.95,951.8,1,6760,6670,6826,6660,1,5590,68.118,68.471,68.496,68.11,22250,0,9.18,9.58,8.02,9.31,9.31,143120,30.1,30.3,25.5,29.25,29.25,308450
11-02-2016,25.79666667,26.12,25.76,26.04,26.04,1777300,7203.6,7208.65,6959.95,6976.35,6976.35,301300000,22951.83,23758.46,23758.46,22909.12,22951.83,23890000,66.8,67,61.5,62.3,62.3,16610000,77.536,76.597,77.873,76.477,1,30.06,30.83,31.35,29.92,347590,0,26.21,27.34,27.48,26.05,0,15.794,15.285,15.99,15.285,93360,1,7.716,7.716,7.716,7.716,0,956.65,937.75,970.1,934.45,0,6688,6946,6946,6640,0,5630,68.471,67.862,68.489,67.785,24810,1,9.91,10,8.4,8.89,8.89,291690,32.4,32.4,29.55,29.8,29.8,253950
10-02-2016,25.78333333,25.8,25.43,25.51333333,25.51333333,870733.3333,7264.3,7271.85,7177.75,7215.7,7215.7,254480000,23758.9,23938.32,23938.32,23636.72,23758.9,19970000,68.45,69.2,65.1,67.25,67.25,17470000,76.615,76.655,76.889,75.73,0,30.84,30.95,31.9,30.35,332990,1,27.45,28.36,29.22,27.24,1,15.282,15.285,15.325,15.11,57400,0,7.722,7.722,7.722,7.722,1,937.35,934.3,937.45,922.9,0,6744,6598,6785,6566,1,5470,67.861,67.91,67.996,67.798,19030,0,9,10,9,9.15,9.15,125340,32.95,32.95,32.05,32.3,32.3,140940
09-02-2016,25.67333333,25.94,25.59666667,25.74,25.74,2237900,7303.95,7323.45,7275.15,7298.2,7298.2,218730000,24020.98,24076.85,24111.19,23919.47,24020.98,11860000,69.55,72.15,68.85,69.75,69.75,19570000,76.68,76.153,77.044,75.839,1,30.32,33.17,33.56,30.28,305770,0,27.94,30.17,30.61,27.74,1,15.449,15.36,15.47,15.205,54350,1,7.738,7.738,7.738,7.738,1,934.65,929.5,939.85,922.4,0,6531,6350,6589,6312,0,5590,67.901,68.054,68.22,67.882,11320,1,8.8,9.36,8.48,9.12,9.12,41320,33,33.3,32.3,32.65,32.65,105010
08-02-2016,25.12666667,25.43,25.09,25.29333333,25.29333333,1107733.333,7489.7,7512.55,7363.2,7387.25,7387.25,176760000,24287.42,24637.41,24698.95,24196.84,24287.42,12090000,73.8,75.6,71,71.7,71.7,21660000,76.181,75.637,76.305,75.393,0,32.88,33.99,34.68,32.77,211550,1,29.69,30.97,31.38,29.57,1,15.426,15,15.48,14.9,69520,0,7.725,7.725,7.725,7.725,0,929.35,910.75,934.2,901.55,0,6404,6368,6544,6368,0,5620,68.034,67.88,68.068,67.78,10590,1,8.78,9,8.46,8.83,8.83,48160,32.95,33.65,32.5,33.2,33.2,105830
07-02-2016,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,75.669,75.669,75.669,75.669,0,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,910.75,912.65,914.3,910.75,0,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,18210,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
05-02-2016,24.93666667,25.1,24.92,25.00666667,25.00666667,1568166.667,7418.25,7503.15,7406.65,7489.1,7489.1,257520000,24616.97,24360.36,24672.9,24345.79,24616.97,13810000,67.95,74.4,67.75,73.9,73.9,41470000,75.6685,75.679,75.9385,75.217,0,34.06,34.39,35.14,33.81,296570,1,30.89,31.64,32.45,30.63,1,14.778,14.88,15.065,14.67,53900,0,7.822,7.822,7.822,7.822,1,913.7,908.5,915.7,896.45,1,6316,6346,6424,6250,0,5630,67.81,67.546,67.84,67.495,22980,0,8.6,9.04,8.12,8.44,8.44,148740,32.15,32.85,32.1,32.65,32.65,60810
04-02-2016,24.86333333,24.98666667,24.75,24.87666667,24.87666667,1252800,7411.45,7457.05,7365.95,7404,7404,229560000,24338.43,24386.45,24514.01,24224.74,24338.43,12610000,63.65,68.9,63.1,67.75,67.75,34740000,75.704,75.41,76.032,75.034,1,34.46,35.32,35.84,34.15,323930,1,31.72,32.71,33.6,31.53,1,14.85,14.705,14.93,14.65,52520,1,7.835,7.835,7.835,7.835,1,908.85,881.4,910.8,880.9,0,6395,6230,6420,6226,1,5550,67.544,67.76,67.895,67.524,35780,0,9.68,9.68,8.6,8.72,8.72,53200,33.05,33.95,32,32.25,32.25,170380
03-02-2016,24.66333333,24.76,24.59333333,24.67666667,24.67666667,1356966.667,7392.45,7419.4,7350.3,7361.8,7361.8,197860000,24223.32,24393.59,24409.26,24187.54,24223.32,12620000,63.8,64.1,60.35,61.65,61.65,24380000,75.4345,74.191,75.7265,74.153,0,35.04,32.41,35.53,32.3,396580,1,32.28,29.75,32.75,29.4,1,14.734,14.31,14.82,14.27,65070,0,7.849,7.849,7.849,7.849,1,881.25,856.3,883.7,852.05,0,6260,6278,6333,6210,0,5470,67.934,67.977,68.265,67.929,11370,1,9.2,9.2,8.68,9.03,9.03,42480,35.3,35.3,31.8,32.7,32.7,383960
02-02-2016,24.51666667,24.7,24.50666667,24.63666667,24.63666667,745500,7566.65,7576.3,7428.05,7455.55,7455.55,237340000,24539,24868.21,24928.75,24460.53,24539,13070000,70.5,70.7,64.3,64.9,64.9,18680000,74.2215,73.848,74.3985,73.801,0,32.72,34.18,34.18,32.23,346890,0,29.88,31.37,31.53,29.57,0,14.289,14.345,14.405,14.23,34180,0,7.849,7.849,7.849,7.849,0,856.5,872.45,873,853.65,0,6239,6329,6430,6150,0,5480,67.975,67.817,68.043,67.764,21500,1,9.8,9.8,9.38,9.39,9.39,22600,35.15,35.7,34.05,34.95,34.95,55520
01-02-2016,24.37333333,24.58666667,24.35666667,24.48333333,24.48333333,592966.6667,7589.5,7600.45,7541.25,7555.95,7555.95,206640000,24824.83,24982.22,25002.32,24788.58,24824.83,10390000,72.7,72.7,69.4,70.4,70.4,13220000,73.862,73.507,74.108,73.324,0,34.24,35.85,36.25,33.92,331870,1,31.62,33.83,34.18,31.29,1,14.343,14.255,14.42,14.2,35150,1,7.792,7.792,7.792,7.792,0,872.5,873.7,877.55,866.05,1,6322,6205,6405,6170,1,5550,67.835,67.878,67.97,67.64,12680,0,10.12,10.12,9.29,9.52,9.52,158780,35.85,36,35,35.15,35.15,103750
31-01-2016,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,74.0313,74.0313,74.0313,74.0313,1,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,873.05,871.75,873.15,868.45,1,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,13790,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
29-01-2016,24.27333333,24.42666667,24.21333333,24.34,24.34,565066.6667,7413.35,7575.65,7402.8,7563.55,7563.55,307930000,24870.69,24347.31,24911.9,24340.06,24870.69,12750000,69.05,72.85,68.7,71.75,71.75,43990000,73.5555,74.411,74.6055,73.321,0,34.74,34.08,35,33.59,29660,1,33.62,33.7,34.4,32.65,1,14.243,14.25,14.31,14.16,32360,0,7.779,7.779,7.779,7.779,0,871.85,869.25,876.9,861.1,0,6235,6262,6336,6202,0,5640,67.878,68.053,68.18,67.785,24120,1,9.4,10.14,9.34,9.65,9.65,42280,35.1,36.15,34.8,35.85,35.85,64710
28-01-2016,24.48,24.54,24.36,24.43666667,24.43666667,540633.3333,7426.5,7468.85,7409.6,7424.65,7424.65,283040000,24469.57,24481.86,24587.2,24400.52,24469.57,8740000,64.25,67.8,63.75,67.3,67.3,32610000,74.4425,74.191,74.6635,73.961,1,33.89,32.84,35.84,32.56,195140,0,33.22,32.19,34.82,31.74,0,14.232,14.51,14.54,14.07,43770,0,7.805,7.805,7.805,7.805,1,869,882.45,886.8,863.6,0,6292,6105,6405,6105,1,5860,68.053,68.15,68.265,68.017,6380,1,9.7,10,9.3,9.53,9.53,82340,35.8,36,35,35.3,35.3,72250
27-01-2016,24.34666667,24.52666667,24.29333333,24.4,24.4,1396166.667,7469.6,7477.9,7419.7,7437.75,7437.75,193390000,24492.39,24643.13,24645.7,24458.13,24492.39,8800000,65.25,66,63.6,63.8,63.8,26240000,74.2285,73.615,74.3925,73.498,0,33.1,31.2,33.49,30.83,257110,0,32.3,30.55,32.84,30.14,0,14.459,14.515,14.585,14.36,37690,1,7.788,7.788,7.788,7.788,0,882.1,875.85,884.85,871.9,1,6327,6305,6380,6110,1,5830,68.144,67.766,68.185,67.739,12050,1,8.86,9.98,8.53,9.5,9.5,244570,34.45,35.75,34.15,35.6,35.6,107490
26-01-2016,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,73.643,73.483,73.763,73.351,0,31.8,30.01,32.72,29.27,335090,0,31.45,29.81,32.41,29.25,0,14.564,14.255,14.58,14.22,56610,1,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,875.6,859.25,879.8,855.35,0,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,67.739,67.727,67.909,67.697,16390,0,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
25-01-2016,24.02,24.16666667,23.95,24.11666667,24.11666667,577633.3333,7468.75,7487.15,7421.2,7436.15,7436.15,168200000,24485.95,24540.97,24650.57,24433.67,24485.95,9200000,66.2,66.8,64.2,64.4,64.4,18540000,73.5075,72.954,73.5775,72.861,0,30.5,32.1,32.81,30,310140,0,30.34,32.05,32.74,29.68,0,14.254,14.065,14.31,14.025,37400,0,7.805,7.805,7.805,7.805,1,859.3,833.3,864.7,833.3,0,6357,6540,6540,6357,1,5890,67.755,67.579,67.85,67.493,9070,1,8.8,9,8.68,8.89,8.89,59530,35.6,36,33.85,34.1,34.1,170210
24-01-2016,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,73.235,73.235,73.235,73.235,0,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,833.2,833.4,836.85,832.95,0,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,19040,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
22-01-2016,23.98333333,24.12666667,23.86333333,24.04333333,24.04333333,799566.6667,7355.7,7433.4,7327.6,7422.45,7422.45,236280000,24435.66,24122.06,24472.88,24120.04,24435.66,10420000,64.5,66.7,63.1,64.7,64.7,36040000,72.9325,73.694,73.7945,72.853,0,32.18,29.62,32.3,29.29,407780,1,32.19,29.84,32.35,29.53,1,14.057,14.115,14.36,14.02,45770,0,7.775,7.775,7.775,7.775,0,831.75,820.2,843.2,818.9,0,6621,6600,6700,6581,1,6100,67.549,67.826,67.869,67.547,29140,0,8.32,9.18,8.32,8.63,8.63,40730,35.4,35.75,33.5,35.6,35.6,167170
21-01-2016,24.07,24.24,23.95333333,24.00666667,24.00666667,1279233.333,7376.65,7398.7,7250,7276.8,7276.8,248110000,23962.21,24194.75,24351.83,23862,23962.21,13590000,66,66.25,62,62.4,62.4,23020000,73.7255,74.002,74.3715,73.1,1,29.25,27.99,29.84,27.29,394260,0,29.53,28.35,30.25,27.87,0,14.094,14.175,14.21,13.885,48800,1,7.748,7.748,7.748,7.748,0,820,823.45,827.55,811.6,0,6639,6610,6741,6471,1,5880,67.799,67.955,68.12,67.797,22950,1,8.48,8.8,8.11,8.27,8.27,71270,33.9,34.8,33.6,34.05,34.05,144670
20-01-2016,23.88333333,24.13,23.82333333,23.99,23.99,1066466.667,7357,7470.9,7241.5,7309.3,7309.3,232610000,24062.04,24325.77,24325.77,23839.76,24062.04,13150000,67.35,67.35,63.15,63.9,63.9,25600000,74.0125,73.853,74.7595,73.828,1,27.88,28.66,28.75,27.1,375400,0,26.55,28.33,28.58,26.19,0,14.16,14.035,14.22,13.995,39850,1,7.754,7.754,7.754,7.754,1,823.8,828.2,829.7,815.05,1,6359,6111,6434,6111,0,5820,67.958,67.734,68.18,67.731,22340,1,8.73,8.73,8.24,8.47,8.47,46150,34.5,34.5,32.7,33.55,33.55,216820
19-01-2016,23.87,23.93666667,23.74,23.83,23.83,714500,7381.8,7462.75,7364.15,7435.1,7435.1,194070000,24479.84,24257.28,24563.34,24247.23,24479.84,9750000,69.6,71.1,67.25,69.25,69.25,25510000,73.8875,73.666,74.1355,73.339,0,28.76,28.7,30.24,28.6,419480,1,28.46,29.2,30.21,28.21,1,14.121,13.92,14.185,13.84,46360,0,7.78,7.78,7.78,7.78,1,827.8,821.05,835.95,820.55,1,6188,6402,6579,6039,0,5760,67.734,67.662,67.8,67.525,24050,0,8.6,9.08,7.81,8.81,8.81,190440,32.25,35.35,32.05,34.85,34.85,145240
18-01-2016,23.88333333,23.99666667,23.77333333,23.93666667,23.93666667,1471533.333,7420.35,7463.65,7336.4,7351,7351,240800000,24188.37,24400.78,24524.85,24141.99,24188.37,14040000,72,74.4,67.65,68.7,68.7,18770000,73.7,73.99,74.158,73.414,0,28.55,28.73,29.58,27.67,211260,0,30.02,29.76,30.88,29.67,1,14.121,13.92,14.185,13.84,46360,0,7.811,7.811,7.811,7.811,1,820.85,822.8,832.75,818.7,0,6408,6780,6780,6408,1,5990,67.661,67.791,67.791,67.5,13920,0,9.67,9.9,8.3,8.62,8.62,160930,34.4,34.9,30.7,32.5,32.5,208460
17-01-2016,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,73.7889,73.7889,73.7889,73.7889,1,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,29.75,30.68,30.68,29.36,0,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,823.5,830.95,830.95,823.5,1,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,15640,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
15-01-2016,23.62,23.81,23.53666667,23.75,23.75,594800,7561.65,7566.5,7427.3,7437.8,7437.8,203640000,24455.04,24881.76,24912.64,24421.53,24455.04,13130000,80.4,80.75,72,72.85,72.85,15690000,73.9895,73.114,74.4925,73.024,1,28.94,31,31.02,28.82,344460,1,29.42,31.18,31.18,29.13,0,13.896,13.85,14.135,13.765,44610,0,7.806,7.806,7.806,7.806,0,830.95,835.85,845.1,823.15,1,6675,6599,6720,6541,1,5950,67.775,67.328,67.869,67.255,13900,1,10.16,10.19,9.51,9.67,9.67,105420,35.9,36,33.75,34.4,34.4,238330
14-01-2016,23.52333333,23.87333333,23.49,23.8,23.8,752566.6667,7467.4,7604.8,7443.8,7536.8,7536.8,206990000,24772.97,24606.2,25018.46,24473.22,24772.97,15390000,78.9,82.75,77.6,79.35,79.35,17780000,73.142,72.749,73.789,72.748,0,31.03,30.26,31.23,29.73,16390,1,31.2,30.6,31.77,30.28,1,13.748,14.175,14.185,13.74,50730,0,7.786,7.786,7.786,7.786,0,836.05,848.35,851.95,830.95,1,6574,6741,6840,6555,0,6110,67.316,66.918,67.49,66.917,7780,0,9.86,10.62,9.6,9.95,9.95,62640,34.5,36.2,34.3,35.5,35.5,205290
13-01-2016,23.56333333,23.59666667,23.34666667,23.37,23.37,217733.3333,7557.9,7590.95,7425.8,7562.4,7562.4,221910000,24854.11,24804.64,24956.54,24387.69,24854.11,14360000,84.25,85.85,78.65,80.95,80.95,17850000,72.7865,72.653,72.8735,72.171,0,30.31,30.82,31.92,29.96,91960,0,30.48,30.54,31.71,30.1,0,14.156,13.785,14.205,13.75,50020,1,7.765,7.765,7.765,7.765,0,848.5,833.3,855.75,833.2,1,6828,6777,7009,6777,1,6190,66.917,66.947,66.953,66.73,41260,0,10.79,10.92,9.56,10.04,10.04,312940,36.3,36.85,34.3,35.3,35.3,463770
12-01-2016,23.81666667,23.83,23.65333333,23.70666667,23.70666667,297233.3333,7587.2,7588.3,7487.8,7510.3,7510.3,168980000,24682.03,24862.93,24882.3,24597.11,24682.03,10610000,84.8,86.8,82.6,84.25,84.25,14020000,72.6905,72.464,73.0085,72.281,0,30.86,31.54,32.38,30.34,142530,1,30.44,31.11,32.21,29.93,0,13.751,13.875,13.91,13.73,38760,0,7.759,7.759,7.759,7.759,0,833.2,848.85,850,831.2,0,6998,7161,7161,6971,1,6130,66.946,66.766,66.98,66.74,17790,1,10.45,10.85,10.24,10.53,10.53,124790,37.2,37.4,36.05,36.15,36.15,358320
